indic_id,chapter,page,paragraph
GEO6_14_10,14,15,"It can be difficult to draw conclusions regarding the overall increase or decrease of beach litter if variables change every year, including the number of volunteers participating in beach cleanups. More fundamentally, beach surveys may not relate to true marine pollution; because they may be affected by weather, the stranded debris may not necessarily provide a good INDICATOR of changes in overall abundance (UNEP/MAP 2015c)."
GEO6_14_11,14,16,"14.3.3 INDICATOR 3: Number of Vulnerable Marine 14 Ecosystems identified by Regional Fisheries Management Organizations and closed to fishing or otherwise protected (1,000/934/934)"
GEO6_14_12,14,16,"This INDICATOR measures the number of marine ecosystems that have been identified as vulnerable to impacts from fishing activities and are protected by RFMOs (Figure 14.2). This INDICATOR serves as a complement to the stock status INDICATORs (e.g. references to FAO State of World Fisheries and Aquaculture (SOFIA) reports) used in Chapter 7. It relates to a debate in wider policy literature on how to protect biodiversity. Although some approaches prefer sectoral regulation, such as on fisheries, mining or shipping, others (such as that underlying this INDICATOR) advocate complete protection of biodiversity and habitats from all threats regardless of sector. VMEs are identified by an internationally agreed process that can be found in paragraph 42 of the International Guidelines for the Management of Deep-sea Fisheries in the High Seas (FAO 2009) and entail a management response that is generally embedded in the management process of RFMOs."
GEO6_14_13,14,16,"Caveats Banning destructive fishing practices in VMEs may not guarantee their preservation. Lost driftnets, marine litter, ocean acidification and eutrophication can all affect VMEs, even if they are protected from destructive fishing practices. Further, relying on protected VMEs as an INDICATOR potentially disregards important, unprotected VMEs. However, compared to terrestrial ecosystems, data on marine biodiversity remain limited (Martin et al. 2015). IUCN’s Red List of Ecosystems (IUCN 2017) provides a third-party attempt to catalogue ecosystems, including marine ecosystems, that are most vulnerable. The goal is to have all ecosystems assessed"
GEO6_14_14,14,18,"Last, there is an apparent lack of explicit consideration of the policies and INDICATORs examined regarding human health and well-being. For example, the establishment of MPAs which might restrict access rights of traditional coastal populations may have negative impacts on their livelihood, food security and health. Likewise, the impact of increasingly warmer oceans may result in more frequent phytoplankton blooms, some of which relate to shellfish and fish poisoning and conditions conducive to cholera outbreaks (Cinner et al. 2016). These and other health and well-being implications need to be considered as part of ocean policies, if the goal of a ‘healthy planet, healthy people’ is to be achieved."
GEO6_15_1,15,17,Table 15.8: INDICATORs for assessing land policy effectiveness achievement of global environmental goals 15.3 INDICATORs
GEO6_15_2,15,17,"Land management is explicitly targeted in SDG 15.3 and also has many interconnections with other SDGs, namely SDGs 1, 2, 3, 6, 7, 11, 12 and 13. The SDGs include a total of 244 INDICATORs for which general agreement was reached. Based on data availability and relevance to land and soil policies, three SDG INDICATORs stand out as most relevant for this chapter (Table 15.8):"
GEO6_15_3,15,17,"1. Proportion of land degraded over total land area (INDICATOR 15.3.1), 2. Terrestrial protected areas as a percentage of total land area (INDICATOR 15.3.2), and 3. Ratio of land consumption rate to population growth rate (INDICATOR 11.3.1). and for measuring the progress towards the"
GEO6_15_4,15,18,"15.3.1 INDICATOR 1: Proportion of land degraded over total land The expansion of human economic activities and the competing interest for land resources have dramatically increased the pressure on land and on terrestrial ecosystems (Figure 15.3) and in some cases accentuated political conflicts at local level (Organisation for Economic Co- operation and Development [OECD] 2017). Estimates of global land degradation show that about 25 per cent of all land is degraded, 36 per cent is slightly or moderately degraded, while 10 per cent is improving (FAO 2011; IPBES 2018b). The unit of measurement of this INDICATOR is the area (ha or km ) of land that is degraded divided by the total land (UNCCD 2017b). This INDICATOR is measured by adding all those areas that are subject to change, and whose conditions are considered as negative by national authorities when measuring and evaluating each of the following three sub-INDICATORs: land cover and land cover change,"
GEO6_15_5,15,18,"The INDICATOR is linked to several targets and commitments that have been agreed by global, regional and national governments to halt and reverse land degradation and restore degraded land (IPBES 2018b). These include, for instance, the Aichi Biodiversity Targets, the Bonn Challenge and related regional"
GEO6_15_6,15,18,"The INDICATOR addresses the nature of land degradation, which is expressed as “the reduction in the capacity of land to provide ecosystem goods and services over a period of time for its beneficiaries” (Nachtergaele et al. 2011; Zdruli 2014). Land degradation has direct impacts on the capacity for net biomass primary production, but socioeconomic factors play a major role in its occurrence – such as the link between urbanization and its related soil and air pollution (Prasad and Badarinth 2004; Seto, Güneralpa and Hutyra 2012). In other cases, socioeconomic factors have hindered efforts to cope with land degradation (Lubwama 1999; Chasek et al. 2011). This is the case of urban sprawl or the expansion of solar panels promoted by renewable energy policies and lack of well-defined land-use planning guidelines that have accelerated these types of land-use changes at the expense of fertile soils that otherwise should be used for food production or preservation of nature-based contributions to people (Diaz et al. 2018)."
GEO6_15_7,15,18,Figure 15.3 emphasizes the role of soil carbon sequestration as an important INDICATOR directly linked to soil fertility and climate change mitigation. The 4 per 1000 Initiative is promoting carbon accumulation in the world soil at a rate of 0.4 per cent
GEO6_15_8,15,19,"15.3.2 INDICATOR 2: Terrestrial protected areas as a percentage of total land area Since the mid-1990s, growing concerns over environmental degradation have led to the current emphasis on the roles that nature plays in maintaining societies (Butchart et al. 2015; Diaz et al. 2018). In recognition of the significance of this, 193 Parties of the Convention on Biological Diversity (CBD) adopted the 20 Aichi Targets to be met by 2020. Aichi biodiversity target 11 is of particular relevance and commits to a 1.6 per cent increase (from 15.4 per cent to at least 17 per cent) in protected areas by 2020 (CBD 2010). This could also contribute to reducing the loss of natural habitats (target 5), reducing human-induced species decline and extinction (target 12), and maintaining global carbon stocks (target 15). Countries have since agreed on the SDGs’ targets (United Nations 2015) for 2020 and beyond, and this is likely to drive the agenda on protected terrestrial areas in the coming decades (Allen et al. 2016). SDG 15 specifically refers to land resources and their management."
GEO6_15_9,15,19,"This INDICATOR measures the proportion of terrestrial protected areas as a share of the total land area expressed as a percentage (United Nations 2015). The purpose of the INDICATOR is to represent the extent to which terrestrial areas that offer ecosystem value in terms of conserving biodiversity, cultural heritage, scientific research, recreation and other valuable uses are protected, in their diversity and integrity, from unsustainable land uses (United Nations 2015)."
GEO6_15_10,15,19,The INDICATOR is calculated using all the nationally designated protected areas recorded in the World Database on Protected Areas (WDPA) (United Nations Environment
GEO6_15_11,15,19,"Figure 15.4: Terrestrial protected area as a percentage Terrestrial Protected area as a percentage World Conservation Monitoring Centre 2018). World Bank (2017) data show that the surface area of protected areas for the period 1990-2014 increased from 8.2 per cent to 14.8 per cent, INDICating a positive trend reflecting the implementation of national and international policies for them (Figure 15.4). Governance of protected areas, in particular primary forests, is particularly relevant because evidence points to the impacts of agricultural output prices on deforestation rates both inside and outside of protected areas (Deiro and Escobar 2012). Assunção, Gadour and Rocha (2015), in a study in the Amazon, found high correlations between deforestation rates and agricultural output prices, while Deiro and Escobar (2012) point out that “between 1981 and 2010 an area of 45,000,000 hectares was downgraded or lost with almost 70 per cent of cases occurring since 2008”. The authors (Deiro and Escobar 2012), however, conclude that changes in conservation policies implemented between 2004 and 2008 significantly contributed to the curbing of deforestation rates. Location is another key influencing factor affecting protected areas. Joppa and Pfaff (2009) note that “the positioning of protected areas is not random; they are often located in areas that are inaccessible or unsuitable for agriculture, in remote and topographically challenging areas without transport links, such that they are unlikely to be under pressure from the developmental drivers of land use change”."
GEO6_15_12,15,19,"In general, there is scientific and political consensus, as well as precedence and agreement, on this INDICATOR. However, evidence of the impacts of market prices, management effectiveness and factors specific to other sites have since led to the proposal to incorporate INDICATORs that aid in the measurement of protected area conditions and/ or management effectiveness, including more equitable management and representative INDICATORs of spatial coverage (e.g. forest area as a percentage of land area). of total land area per country (1990-2014) of total land area per country"
GEO6_15_13,15,20,"15.3.3 INDICATOR 3: Ratio of land consumption rate to population growth In 2016, about 54.5 per cent of the global (human) population lived in urban areas and by 2030, the United Nations predicts that 60 per cent of the global population will be urban (United Nations 2016a). The total increase in urban population between 2000 and 2020 is estimated at 1.48 billion, of which 1.35 billion will be concentrated in less-developed regions (United Nations 2012). As population growth increasingly consumes available land, cities expand far beyond their formal administrative boundaries and urban sprawl is visible around them (United Nations Human Settlements Programme [UN- Habitat] 2017). Land consumption rate is computed as a function of: (a) “The expansion of built-up area which can be directly measured; (b) the absolute extent of land that is subject to exploitation by agriculture, forestry or other economic activities; and (c) the over-intensive exploitation of land that is used for agriculture and forestry” (United Nations 2015). Population growth rate shows the increase of population in a country during a certain period, typically one year, expressed as a percentage of the population at the start of that period (World Bank 2017). (Figure 15.5)."
GEO6_15_14,15,20,"The ratio of land consumption rate to population growth is a critical INDICATOR that is closely connected with multiple SDGs. More directly, it is tied in with SDG 11, “Make cities and human settlements inclusive, safe, resilient and sustainable”."
GEO6_15_15,15,21,"Seto, Güneralpa and Hutyra (2012) state that varying causal factors make it difficult to observe this INDICATOR on an international scale. The lack of standardized procedures in the delineation of spatial units and recognition of administrative boundaries lead to spatial inconsistencies (United Nations 2018). UN-Habitat therefore proposed a minor revision of INDICATOR 11.3.1 to “Ratio of land consumption rate to population growth rate, including the term Efficient land use”, where if the ratio is equal to or smaller than 1 it is qualified as efficient. Other alternate INDICATORs proposed include: “Resources per capita invested in human settlement per"
GEO6_15_16,15,21,"Across the case studies, the establishment of institutional and administrative capacities for policy implementation underpins the success of most of the key policies. The INDICATORs are relevant to key interconnected international goals such as the SDGs and provide evidence of progress towards meeting the policy objectives. For instance, INDICATOR 2 on terrestrial protected areas as a percentage of total land area is connected to Aichi Biodiversity Targets 13, 11 and 5 and is also relevant to SDG 15 and its respective targets."
GEO6_15_17,15,21,"The case studies also INDICate that evaluation of policy effectiveness in most cases has been commissioned by external stakeholders, while national governments that are often involved in policy design have not shown serious interest in policy evaluation. Land policy evaluation is important as it will provide significant lessons that can be useful in the refinement of policies and implementation of strategies."
GEO6_15_18,15,22,"One obvious gap is the fact that most national land policies are not linked to international goals. This is important, especially from the point of view of the SDGs, when viewed against the background that the implementation of such policies will have little or no contribution to the attainment of international goals. The Kyoto Protocol did not even mention relation to the role of land and soil in climate change dynamics. When national governments ratify international conventions, it is important that these are backed up with relevant national policies accompanied by baseline INDICATORs to track progress towards reaching policy goals."
GEO6_16_1,16,4,"In particular for transboundary rivers, agreements have become more comprehensive and more numerous over time, reflecting an integrated approach to managing shared rivers and lakes (Giordano et al. 2014). By 2007, there were 250 freshwater treaties and 30 additional treaties are established every decade (Giordano et al. 2014), mostly focusing on water quality and the environment. However, obligations, responsibilities and enforcement mechanisms to address water quality have typically been left undefined (Giordano et al. 2014). Regulatory agreements have tended to exclude direct data- and information-exchange mechanisms (Gerlak, Lautze and Giordano 2011). These trends combined INDICate that while water quality may be regarded as important, specific policy interventions have been hard to establish. River basin organizations (RBOs) for transboundary water bodies can be vehicles of treaty implementation. In general, the main functions of RBOs are (i) data gathering, monitoring and regulation; (ii) river basin planning; and (iii) development of infrastructure and facilities (Global Water Partnership [GWP] 2017). Many RBOs are guided by IWRM principles that seek to achieve efficiency, equity and ecological sustainability, while also addressing water quality and quantity issues. Within the Drivers, Pressures, State, Impact, Response (DPSIR) framework (Section 1.6), this institutional approach is aimed at identifying pressures that cause water quality degradation, reasonable and equitable water use and ecosystem concerns."
GEO6_16_2,16,6,"The degree to which the 43 originally identified ‘areas of concern’ (AOC) have been addressed over time can INDICate policy progress (Figure 16.1). The removal of 7 of the original AOC INDICates a degree of success, although the 36 remaining areas highlight the difficulty of such remedial actions. As biophysical change may take decades to achieve in an AOC, a more immediate measure of policy progress is the adoption and implementation of policies to protect the Great Lakes in the areas in which specific remediation measures are undertaken."
GEO6_16_3,16,6,"Canadian and U.S. in the Great Legend The costs of the extensive monitoring, analysis and remediation of Great Lakes water quality issues are substantial. For instance, the Great Lakes Restoration Initiative, launched in 2010 to accelerate efforts to protect and restore the Great Lakes, has provided funds for projects amounting to more than US$2.3 billion for the future functioning of the initiative (US EPA 2017). The efforts to enhance habitat for the fisheries include the removal of hundreds of small dams and culverts that partially or fully impede fish movement for spawning (Kemp and O’Hanley 2010). While economically a relatively minor activity, dam and culvert removal have an important impact on the aquatic life of the lakes and contribute to recreational value to the lake-side population. On the other hand, the removal of dams and culverts allows for spawning of some of the most aggressive invasive species in the lake, a side effect of the policy that requires a scientific assessment. The optimization models used by Neeson et al. (2015) INDICate that the most cost-effective way of managing the Great Lakes restoration is when dams and road crossings are removed across the whole basin. The basin-wide approach results in doubling the habitat of fish species at a cost of US$70 million, whereas a less integrated approach of addressing only dams or only road of America and Canadian Great Lakes Areas of Areas of Concern Lakes Basin"
GEO6_16_4,16,14,"Mining requires significant amounts of water and presents considerable short- and long-term risks to water resources (Spitz and Trudinger 2008) (see also Section 9.5.5). The potential impacts on existing users and values of water resources are a common concern for local communities faced with both large- and small-scale mining projects. Such concerns stem from experiences of mines that have caused (or continue to cause) pollution or other impacts on water resources (e.g. reductions in stream flows, declines in groundwater levels, river diversions, undesirable changes in quality). Governments, companies and communities have recognized the fundamental need for the mining industry to manage water resource-related risks effectively (e.g. Norgate and Lovel 2006; Rankin 2011). The main protocol for sustainability reporting is the Global Reporting Initiative (GRI), which began in 1997 as a coalition of government, community and corporate stakeholders, and aimed to make sustainability reporting as commonplace and important as corporate reporting. The current GRI standard includes a wide range of INDICATORs across social, economic, environmental and local-community health aspects, and was designed to be used not only by the mining sector, but by any company or organization. It addresses equity issues through providing guidance on reporting on management approaches affecting vulnerable groups, the means by which local stakeholders are identified and engaged with, and the means by which companies address risks to and impacts on local communities. Since the Johannesburg Earth Summit in 2002, the global mining industry, through the International Council of Mining and Metals, now requires their corporate members to publish annual sustainability reports. Case study: Australian mining industry’s Water Accounting Framework Early research into the water data reported by mines found that data in sustainability reporting could be changed from year to year without explanation, that different mines interpreted terms such as ‘consumed water’ or ‘recycled water’ inconsistently, and that water quality issues were poorly addressed (Mudd 2008; Northey et al. 2016). This led the Minerals Council of Australia (MCA) to develop the Water Accounting Framework (MCA 2012), which allows a mine’s water balance to be quantified and the specific Global Reporting Initiative INDICATORs to be reported through sustainability reports. The Water Accounting Framework was a major step forward in providing a consistent reporting approach to water management for mines. The 49-member companies of the MCA represent 85 per cent of Australia’s mining activity and more than 90 per cent of mineral exports (MCA 2017a)."
GEO6_16_5,16,14,"Furthermore, there are very few formal evaluations of water data and information published in sustainability reports, except for a limited number of academic studies. With the Global Reporting Initiative moving to a standards framework rather than a guideline structure, independent auditing and assurance are now more prominent, as well as being important for responsible investors, regulators and interested community stakeholders. The effectiveness of the policy in terms of the impact of mining operations on water resources generally has not yet been rigorously evaluated. However, the large proportion of Australian mining companies publishing sustainability reports incorporating the Water Accounting Framework suggests that the approach is useful as a management tool. 16.3 INDICATORs (link to SDGs and MEAs) The following INDICATORs on access to drinking water, sanitation and water withdrawal further examine the variety of policies used in managing freshwater resources, contributing to improving human health through various pathways. These INDICATORs were selected for being policy sensitive and for being widely recognized for their importance under the current SDG targets and established multilateral environmental agreements. For the purposes of this chapter, the INDICATORs are analysed in order to present policies influencing global"
GEO6_16_6,16,15,16.3.1 INDICATOR 1: Proportion of population using safely managed drinking water services
GEO6_16_7,16,15,"SDG INDICATOR 6.1.1 is defined as the proportion of the population worldwide using safely managed drinking water services, in support of public health. ‘Safely managed’ refers to water from an improved water source located on mining industry’s Water Accounting Framework premises, available when needed and free of faecal and priority chemical contamination (WHO and the United Nations Children’s Fund [UNICEF] 2017), wherein ‘improved water source’ (the MDG INDICATOR) includes rainwater, water that is piped, made available from taps, standpipes, boreholes, wells or springs, or is packaged or delivered. ‘Drinking water services’ refers to the accessibility, availability and quality of the main source used by households for drinking, cooking, personal hygiene and other domestic uses (WHO and UNICEF 2017). Priority chemical contaminants vary by country, but arsenic and fluoride are assigned as priority contaminants globally due to their potential impacts on human health."
GEO6_16_8,16,16,"Scope and measurement From 2000 to 2015, the World Health Organization and United Nations Children’s Fund (WHO/UNICEF) Joint Monitoring Programme for Water Supply and Sanitation (JMP) used a binary classification of improved/unimproved sources of drinking water as an INDICATOR for monitoring and evaluation purposes. In order to monitor SDG target 6.1, the JMP further developed this INDICATOR to facilitate further differentiation between service levels and assessment of safe management of supplies (WHO and UNICEF 2017). Corresponding updates were made to the JMP drinking water service ladders with ‘safely managed’ occupying a new rung positioned at the top (Table 16.8)."
GEO6_16_9,16,16,"According to the JMP, 2.6 billion people worldwide gained access to an improved source of drinking water in the period between 1990 and 2015 (UNICEF and WHO 2015) (Figure 16.2). This brought the proportion of the global population using piped water supplies on premises to approximately 75 per cent. Policy relevance This INDICATOR is a modification of the MDG INDICATOR 7.8 (proportion of population using an improved drinking water source) and directly relates to SDG target 6.1, which aims to achieve universal and equitable access to safe and affordable drinking water for all by 2030. This INDICATOR also relates to long-standing global policy efforts addressing water and human health, including multilateral environmental agreements such as the 1999 Protocol on Water and Health."
GEO6_16_10,16,16,Possible alternative INDICATORs A useful alternative INDICATOR to understand the population benefiting from safely managed drinking water services might focus on disparities between rural and urban populations combined with wealth quintiles. The JMP has been able to track coverage between 1995 and 2012 (UNICEF and WHO 2015) but
GEO6_16_11,16,17,"Population 16.3.2 INDICATOR 2: Proportion of population using safely managed sanitation services, including a hand- washing facility with soap and water"
GEO6_16_12,16,17,"SDG INDICATOR 6.2.1 refers to the proportion of the population using safely managed sanitation services, including a hand- washing facility with soap and water, wherein ‘safely managed’ is defined as “an improved sanitation facility which is not shared with other households and where: excreta is safely disposed of in situ, or excreta is transported and treated off- site” (WHO 2017, p. 1)."
GEO6_16_13,16,17,"Graphical representation There has been great progress made in decreasing the number of people without access to safe sanitation services. As Figure 16.3 shows, between 2000 and 2015 the number of people practising open defecation declined from 1,229 million to 892 million, which is an average reduction of 22 million people per year. Furthermore, all regions have made progress in decreasing this INDICATOR apart from sub-Saharan Africa and Oceania. source, 1990-2015 (billions)"
GEO6_16_14,16,18,"Policy relevance The proportion of the population using safely managed sanitation services directly relates to the SDG target 6.2: “by 2030, achieve access to adequate and equitable sanitation and hygiene for all, and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations” (United Nations 2018). SDG INDICATOR 6.2.1 increases recognition of these relationships and furthers ongoing global efforts to address water and sanitation, including the MDGs preceding this SDG target, as well as the Plan of Implementation of the World Summit on Sustainable Development. Causal relations Improved water supply and sanitation are the most fundamental INDICATORs related to water, sanitation and hygiene (WASH) interventions. Policy interventions have aimed to provide and maintain infrastructure such as wells, water transport and distribution networks, and water-treatment facilities (Hunt 2011). Water quality interventions and hygiene promotion such as handwashing have also been effective in prevention of disease (Peletz et al. 2013)."
GEO6_16_15,16,18,"Possible alternative INDICATORs The concomitant rise in pit-latrine sanitation and groundwater use has led to increasing concerns about the potential impact of resulting contamination of drinking water on health. In order to measure the robustness of sanitation service hygienically separating excreta from human contact, consideration may be required to not simply measure the sanitation service provision but also any secondary or knock-on effects. INDICATORs based on integrated data to identify and mitigate risk could be useful and it has been suggested that water supply and pit- latrine mapping is effective, as well as the monitoring of key groundwater contamination INDICATORs (Back et al. 2018)."
GEO6_16_16,16,18,16.3.3 INDICATOR 3: Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
GEO6_16_17,16,18,"SDG INDICATOR 6.4.2 refers to level of water stress (freshwater withdrawal as a proportion of available freshwater resources). Water withdrawal can be defined as the amount of freshwater resources removed from rivers or aquifers for agricultural, industrial and domestic uses (Food and Agriculture Organization of the United Nations [FAO] 2016). Agricultural water use makes up the majority of global water withdrawal, underscoring a major dimension of the water-food nexus (2000-2015) among countries where at least with basic sanitation services, 2015"
GEO6_16_18,16,19,"(see Sections 4.4.3 and 9.8.2) with consequences for livelihoods, nutrition, public health and well-being. Agricultural water withdrawal is used for irrigation, livestock and aquaculture (FAO 2016). In particular, irrigation makes up the majority of total water withdrawal (67 per cent) (United Nations World Water Assessment Programme [WWAP] 2016). Scope and measurement Water withdrawal trends INDICate how human use of fresh water has changed over time. At the global level, over the last century water withdrawal has increased (Figure 16.5). The changes to blue water withdrawal suggest how irrigation has increased over time. The ratio of agricultural water withdrawal to total water withdrawal within a country varies across the globe with factors such as climate and priority given to agricultural activity (Figure 16.6). The development of dams has contributed to anthropogenic water use and evaporation from storage of water in lakes or reservoirs. However, this type of water withdrawal is not currently reflected in the INDICATOR discussed in this section (FAO 2016)."
GEO6_16_19,16,20,"Policy relevance This INDICATOR is directly relevant to SDG target 6.4: By 2030, substantially increase water-use efficiency across all sectors and ensure sustainable withdrawals and supply of fresh water to address water scarcity and substantially reduce the number of people suffering from water scarcity. Concerns over water quantity have been repeatedly raised in global policies and numerous multinational environmental agreements such as the 1977 Mar del Plata Action Plan, 1992 Dublin Statement of Water and Sustainable Development, the 1997 Convention on the Law of the Non-navigational Uses of International Watercourses (United Nations Watercourses Convention), the 1992 Convention on the Protection and Use of Transboundary Watercourses and International Lakes (UNECE Water Convention), and the International Law Commission’s 2008 Draft Articles on the Law of Transboundary Aquifers. In addition, this INDICATOR also draws attention to the balance between water for agriculture and water for industrial, household and ecosystem needs, which is addressed specifically in SDG target 6.5 advocating integrated water resources management (IWRM). Causal relations Subsidies are a major contributor to the expansion of irrigation agriculture. Full cost recovery rarely happens in developed countries. In developing countries, water user associations have been set up to decrease use of subsidies and charge for water use. However, such charges are not sufficient to meet full cost recovery (Toan 2016). Consequently, the price of irrigation undermines supply cost and disregards impacts on the environment. It has been suggested that the ‘polluter pays’ principle should be included in the price of irrigation (Howarth 2009). While large-scale public investment in irrigation has been made in the past, it is unlikely for investments at such scale to be made in future. Instead, participatory irrigation management and irrigation management transfer are providing investment at the local scale and proving very popular (Turral et al. 2010). Groundwater is increasingly used for agricultural purposes (Figure 16.7). In particular, private groundwater wells and abstraction have become the main method for irrigation in India and are used widely in other developing countries such as China, Pakistan and Thailand (Turral et al. 2010). Here, the water-energy nexus is evident as cheaper pumping technology and easier energy access has enabled extraction, often at the individual level (Shah 2014). However, groundwater governance, especially for transboundary aquifers, has yet to be well established (Albrecht et al. 2017). There are also reported cases where efforts to improve irrigation efficiency have not contributed to the reduction of groundwater use, but rather the opposite (Pfeiffer and Lin 2014). Other influencing factors Molden et al. (2010) suggest supply management focusing on allocation has had a bigger impact on water efficiency than pricing to influence the behaviour of farmers. However, in large river systems, supply management through dams can lead to increased irrigation activity whereby dam-impacted catchments have 25 times more economic activity per unit of water compared with non-impacted catchments (Nilsson et al. 2005)."
GEO6_16_20,16,20,"Possible alternative INDICATORs Vörösmarty et al. (2010) examined the ways human water security and biodiversity threats intersect globally. An INDICATOR of these composite factors shows effects not only water withdrawals but also downstream and on ecosystems, beyond meeting water needs for agricultural output. Alternative INDICATORs could provide insight into water scarcity at the subnational level. Considering that water scarcity is experienced at local level, alternative INDICATORs could cover the spatial variation of water scarcity within countries. There are some emerging concepts and methodologies, for example the World Resources Institute Aqueduct water risk mapping makes detailed data accessible to a range of users including investors and companies (https://www.wri.org/our-work/ project/aqueduct)."
GEO6_17_1,17,5,"In undertaking this assessment, four sustainability challenges are examined through the lens of specific case studies which highlight challenges and opportunities for policy design and implementation. This chapter also provides broader insights on the effectiveness of cross-cutting environmental policies by examining policy-sensitive INDICATORs. 17.3 Adapting socioeconomic systems to be more resilient to climate change"
GEO6_17_2,17,8,17.3.4 INDICATORs
GEO6_17_3,17,8,"INDICATORs play a critical role in the monitoring and evaluation of climate change adaptation. The INDICATORs for SDG 13, ‘Climate action’, do not provide the most direct measurement of adaptation effectiveness. The level to which the CCA action contributes to achieving SDG 5 (achieving gender equality and empowering women and girls) and SDG 10 (reducing inequality within and among countries) are also important INDICATORs of success."
GEO6_17_4,17,8,"Scientific frameworks for measuring vulnerability, resilience and adaptive capacities along with INDICATORs have been developed (e.g. Cutter, Boruff and Shirley 2003; Turner et al. 2003; Wisner et al. 2004; Hinkel et al. 2012; Taylor 2017). Examples of INDICATORs to measure effective adaptation efforts for coastal cities can include identifying the amount of land area known to have (in)sufficient infrastructure, reducing the number of residents living in floodplains or low-elevation coastal zones, or developing a network of communication channels in times of crisis or disaster. For SIDS, INDICATORs for adaptation include measures to respond to decreases in available fresh water (drought-resistant vegetation, water- saving devices, establishing buffer zones to protect catchment areas), prevention and removal of maladaptive practices (amend policies that lead to destruction of mangroves, laws preventing recycling of water, or allowing building in vulnerable areas), and address impacts of climate change on biodiversity and land degradation (land-use models for efficient farming, sustainable fishing practices, raising community awareness) (United Nations 2015). Some considerations for achieving more transformational change – and ensuring effective adaptation measures – include consideration of scale (using a landscape- or basin-scale approach, and distinguishing between short-, medium- and long-term strategies), community participation, novel approaches to adaptation (e.g. the use of crop insurance in developing countries, building market resilience to climate change), and those that transform places or shift locations (artificial islands combined with relocation, and new institutions and funding mechanisms for reduced vulnerability) (Kates, Travis and Wilbanks 2012). Vulnerability and capacity assessments (VCA) together with climate risk screening and assessment are necessary to ensure that future development programmes consider impacts of climate change – see, for example, the International Federation of Red Cross and Red Crescent Societies VCA (International Federation of Red Cross and Red Crescent Societies n.d.), and Climate and the Disaster Risk Screening tool from the World Bank (World Bank 2018), or UNDP Report on stocktake of climate risks screening tool (Olhoff and Schaer 2010). 17.4 Creating a sustainable agrifood system"
GEO6_17_5,17,9,"While there is considerable national experience in applying the polluter pays principle to carbon emissions in the energy sector via emissions trading schemes and carbon taxes, agriculture remains excluded from such initiatives. Monitoring, reporting and verification of emissions in agriculture is considerably more complex and costly than for energy, because greenhouse gas emissions occur at the landscape scale according to farming practices and agroecological context. Nevertheless, this does not necessarily present an insurmountable barrier. For example, in New Zealand, the agricultural sector reports its greenhouse gas emissions without being part of the national emissions trading scheme, INDICating that it is possible to quantify and account for emissions from agriculture."
GEO6_17_6,17,11,17.4.5 INDICATORs
GEO6_17_7,17,11,"Many existing INDICATORs – such as agricultural emissions from different farming sectors – provide valuable information on the environmental sustainability of different parts of the food system, and others are still under development (e.g. SDG INDICATOR 2.4.1 ‘Proportion of agricultural area under productive food loss and waste, consumption usually focused on productive aspects of the food system and tend not to show the efficiency or transformation of the system as a whole. To achieve this we propose a new policy-sensitive national-level INDICATOR for the sustainability and nutrient efficiency of national dietary outcomes: dietary health and sustainability. The dietary health and sustainability INDICATOR would be based on existing annual data series and measure the gap between national consumption patterns and national healthy and sustainable nutritional guidelines. However, as already noted, very few countries currently have nationally defined guidelines on the composition of healthy and sustainable diets. In the absence of such guidelines, alternative global values could be derived from the forthcoming"
GEO6_17_8,17,12,"Planet, Health, which intends to reach scientific consensus on what defines a healthy and sustainable diet (EAT-Lancet Commission on Food, Planet, Health 2018; Springmann et al. 2018).). The EAT-Lancet Commission recommendations could also be the basis of an aggregate global INDICATOR."
GEO6_17_9,17,12,"If reliable national data on consumption are unavailable, the dietary health and sustainability INDICATOR would use existing FAO Food Balance Sheet (FBS) data that include annual estimates of national food supplies per capita for each primary commodity and a number of processed commodities that are potentially available for human consumption. However, the FBS data are somewhat crude. The categories are summed to a high level, limiting the level of detail at which analysis can be conducted. Nor do they capture the nature of the food consumed, including whether it is heavily processed – which can have important health implications. Given these shortcomings, governments would be encouraged to gather more accurate data on national consumption patterns as well as to develop nationally appropriate guidelines for healthy and sustainable diets that better reflect the national context."
GEO6_17_10,17,12,"A value of zero represents ‘ideal’ consumption, negative values represent underconsumption and positive values show overconsumption. For example, if there were recommended intake values for the food groups in Table 17.2, the dietary health and sustainability INDICATOR would express each country’s supply in relative terms (Figure 17.2)."
GEO6_17_11,17,12,"The FBS data show the quantities of food available to the population after accounting for exports and imports, other uses (livestock feed, seed, non-food uses), and losses during storage and transportation. Therefore, the dietary health and sustainability INDICATOR would provide a useful high-level picture of the performance of policies and measures across the entire food system, including actions to reorient agricultural production, trade measures, actions to reduce pre-household waste, and nutritional policies. It would provide an integrated measure of the agrifood system’s contributions to progress against multiple SDGs."
GEO6_17_12,17,12,"Since this proposed dietary health and sustainability INDICATOR is consumption-based, it would not fully reflect the impact of agricultural policies in countries that are large net exporters of agricultural goods, or which produce significant proportions of non-food agricultural products. For example, a country’s consumption may appear to be healthy and sustainable, but if consumption is largely based on imported foods, this provides no INDICation of the sustainability of the agricultural system in that country. On a global basis, however, the dietary health and sustainability INDICATOR would provide an aggregate INDICation of the sustainability of food production. 17.5 Decarbonizing energy systems"
